city,state,time,temp,feelslike,humidity,dew,precip,precipprob,snow,snowdepth,windgust,windspeed,winddir,pressure,visibility,cloudcover,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,source,region
New York,New York,2023-09-09T07:00:00Z,76,76,89.22,72.6,0,0,0,0,5.8,2.7,6,1016.4,8.1,100,0,0,0,30,Overcast,cloudy,obs,East
New York,New York,2023-09-09T08:00:00Z,75.4,75.4,89.81,72.2,0,0,0,0,5.8,1.5,67,1016.5,8.6,97.9,0,0,0,30,Overcast,cloudy,obs,East
New York,New York,2023-09-09T09:00:00Z,74.9,74.9,91.25,72.2,0,0,0,0,5.8,4.5,1,1016.8,8,100,0,0,0,30,Overcast,cloudy,obs,East
New York,New York,2023-09-09T10:00:00Z,75.5,75.5,90.02,72.4,0,0,0,0,5.8,3.3,296,1017.5,8,97.8,0,0,0,30,Overcast,cloudy,obs,East
New York,New York,2023-09-09T11:00:00Z,75.3,75.3,89.4,72,0,0,0,0,6.9,1.5,329,1017.8,7.5,100,15,0.1,0,30,Overcast,cloudy,obs,East
New York,New York,2023-09-09T12:00:00Z,75.7,75.7,89.41,72.3,0,0,0,0,6.9,1.5,346,1018.1,6.4,97.8,68,0.2,1,30,Overcast,cloudy,obs,East
New York,New York,2023-09-09T13:00:00Z,77.5,77.5,85.3,72.8,0,0,0,0,6.9,3.2,44,1018.3,7.2,95.5,160,0.6,2,30,Overcast,cloudy,obs,East
New York,New York,2023-09-09T14:00:00Z,79.3,79.3,80.13,72.6,0,0,0,0,6.9,2.2,338,1018.6,7.6,95.5,585,2.1,6,60,Overcast,cloudy,obs,East
New York,New York,2023-09-09T15:00:00Z,82.7,88.4,72.49,73,0,0,0,0,19.7,4.7,89,1018.8,8.8,76.9,755,2.7,8,60,Partially cloudy,partly-cloudy-day,obs,East
New York,New York,2023-09-09T16:00:00Z,83.4,89.7,71.54,73.3,0,0,0,0,9.2,6.6,343,1019.3,9.6,90.1,904,3.3,9,60,Overcast,cloudy,obs,East
New York,New York,2023-09-09T17:00:00Z,83.8,90.1,70.17,73.1,0,0,0,0,8.1,5.8,21,1018.7,8.8,61.7,1003,3.6,10,60,Partially cloudy,partly-cloudy-day,obs,East
New York,New York,2023-09-09T18:00:00Z,84.6,91.2,68.6,73.1,0,0,0,0,16.1,5.3,354,1018.5,9.4,48.2,373,1.3,4,60,Partially cloudy,partly-cloudy-day,obs,East
New York,New York,2023-09-09T19:00:00Z,82,86.8,71.82,72,0,0,0,0,9.2,7.8,136,1018,9.1,61.7,77,0.3,1,60,Partially cloudy,partly-cloudy-day,obs,East
New York,New York,2023-09-09T20:00:00Z,79.4,79.4,73.85,70.3,0,0,0,0,9.2,5.4,103,1018.3,9.4,82.3,30,0.1,0,75,Partially cloudy,partly-cloudy-day,obs,East
New York,New York,2023-09-09T21:00:00Z,77.7,77.7,84.3,72.5,0.002,100,0,0,10.3,3.2,58,1018.2,9.2,95.7,37,0.1,0,60,"Rain, Overcast",rain,obs,East
New York,New York,2023-09-09T22:00:00Z,74.6,74.6,83.87,69.4,0.002,100,0,0,9.2,3.9,39,1018.4,9.2,90.2,54,0.2,1,60,"Rain, Overcast",rain,obs,East
New York,New York,2023-09-09T23:00:00Z,76.1,76.1,84.55,71.1,0,0,0,0,8.1,4.7,112,1018,9.9,76.9,3,0,0,30,Partially cloudy,partly-cloudy-day,obs,East
New York,New York,2023-09-10T00:00:00Z,77.3,77.3,88.39,73.6,0,0,0,0,8.1,7,137,1018.9,9.1,97.9,0,0,0,30,Overcast,cloudy,obs,East
New York,New York,2023-09-10T01:00:00Z,76.5,76.5,88.87,72.9,0,0,0,0,8.1,2.4,359,1019.4,9.7,66.1,0,0,0,30,Partially cloudy,partly-cloudy-night,obs,East
New York,New York,2023-09-10T02:00:00Z,76.2,76.2,89.23,72.8,0,0,0,0,8.1,2.4,324,1019.8,9.4,85.8,0,0,0,30,Partially cloudy,partly-cloudy-night,obs,East
New York,New York,2023-09-10T03:00:00Z,76.1,76.1,87.64,72.2,0,0,0,0,8.1,3.6,1,1019.5,9.4,90.1,0,0,0,30,Overcast,cloudy,obs,East
New York,New York,2023-09-10T04:00:00Z,75,75,87.46,71,0,0,0,0,8.1,6.4,257,1019.4,9.3,32.7,0,0,0,30,Partially cloudy,partly-cloudy-night,obs,East
New York,New York,2023-09-10T05:00:00Z,73.7,73.7,85.52,69.1,0,0,0,0,6.9,2.6,331,1018.9,9.6,21.2,0,0,0,30,Partially cloudy,partly-cloudy-night,obs,East
New York,New York,2023-09-10T06:00:00Z,73.7,73.7,86.1,69.3,0,0,0,0,6.9,3.9,79,1018.7,9.4,25.5,0,0,0,30,Partially cloudy,partly-cloudy-night,obs,East
New York,New York,2023-09-10T07:00:00Z,73.5,73.5,87.29,69.5,0,0,0,0,6.9,5.1,64,1018.6,9.9,32.7,0,0,0,30,Partially cloudy,partly-cloudy-night,obs,East
New York,New York,2023-09-10T08:00:00Z,74.1,74.1,85.56,69.5,0,0,0,0,5.8,2.5,20,1018.4,9.9,32.7,0,0,0,30,Partially cloudy,partly-cloudy-night,obs,East
New York,New York,2023-09-10T09:00:00Z,74,74,86.93,69.9,0,0,0,0,8.1,3.5,309,1018.5,9.6,16.1,0,0,0,30,Clear,clear-night,obs,East
New York,New York,2023-09-10T10:00:00Z,73.8,73.8,86.9,69.7,0,0,0,0,8.1,3.4,239,1018.5,9.6,32.7,0,0,0,30,Partially cloudy,partly-cloudy-night,obs,East
New York,New York,2023-09-10T11:00:00Z,73.8,73.8,85.74,69.3,0,0,0,0,6.9,3.7,258,1019.1,9.3,32.7,40,0.1,0,10,Partially cloudy,partly-cloudy-day,obs,East
New York,New York,2023-09-10T12:00:00Z,74.6,74.6,84.17,69.5,0,0,0,0,6.9,3.5,258,1019.3,9.4,86.7,132,0.5,1,10,Partially cloudy,partly-cloudy-day,obs,East
New York,New York,2023-09-10T13:00:00Z,75.7,75.7,77.89,68.3,0.002,100,0,0,6.9,4.5,267,1019.3,9.6,90.2,154,0.6,2,10,"Rain, Overcast",rain,obs,East
New York,New York,2023-09-10T14:00:00Z,75.3,75.3,83.17,69.9,0.002,100,0,0,6.9,3,285,1019.9,5.7,95.7,157,0.6,2,10,"Rain, Overcast",rain,obs,East
New York,New York,2023-09-10T15:00:00Z,73.1,73.1,85.99,68.6,0.018,100,0,0,16.1,4.6,302,1020.5,3.8,100,40,0.1,0,10,"Rain, Overcast",rain,obs,East
New York,New York,2023-09-10T16:00:00Z,70,70,91.82,67.5,0.323,100,0,0,9.2,5.5,329,1020.4,6.9,100,66,0.2,1,10,"Rain, Overcast",rain,obs,East
New York,New York,2023-09-10T17:00:00Z,70.8,70.8,91.3,68.1,0.121,100,0,0,9.2,4.8,20,1019.8,7.8,100,111,0.4,1,10,"Rain, Overcast",rain,obs,East
New York,New York,2023-09-10T18:00:00Z,72.9,72.9,88.48,69.3,0.017,100,0,0,6.9,5.6,40,1019.4,9.9,61.8,325,1.2,3,10,"Rain, Partially cloudy",rain,obs,East
New York,New York,2023-09-10T19:00:00Z,74.3,74.3,86.26,69.9,0,0,0,0,5.8,5.8,53,1018.7,9.9,88,282,1,3,10,Partially cloudy,partly-cloudy-day,obs,East
New York,New York,2023-09-10T20:00:00Z,75.3,75.3,83.26,69.9,0,0,0,0,5.8,6.8,61,1018.2,9.4,37.1,338,1.2,3,10,Partially cloudy,partly-cloudy-day,obs,East
New York,New York,2023-09-10T21:00:00Z,74.9,74.9,84.87,70.1,0,44,0,0,5.8,4.7,210,1019,10.1,84,116,0.4,1,10,Partially cloudy,partly-cloudy-day,fcst,East
New York,New York,2023-09-10T22:00:00Z,74.9,74.9,84.87,70.1,0,44,0,0,5.8,4.7,190,1019,10.1,83,70,0.3,1,30,Partially cloudy,partly-cloudy-day,fcst,East
New York,New York,2023-09-10T23:00:00Z,74,74,87.47,70.1,0,44,0,0,6.9,4.7,150,1019,10.1,83,14,0.1,0,30,Partially cloudy,partly-cloudy-day,fcst,East
New York,New York,2023-09-11T00:00:00Z,74,74,87.47,70.1,0.189,53,0,0,8.1,5.8,140,1019,10.1,83,7,0,0,30,"Rain, Partially cloudy",rain,fcst,East
New York,New York,2023-09-11T01:00:00Z,74,74,87.47,70.1,0,53,0,0,8.1,5.8,130,1019,10.1,83,0,0,0,30,"Rain, Partially cloudy",rain,fcst,East
New York,New York,2023-09-11T02:00:00Z,74,74,87.47,70.1,0,53,0,0,6.9,5.8,130,1019,10.1,82,0,0,0,30,"Rain, Partially cloudy",rain,fcst,East
New York,New York,2023-09-11T03:00:00Z,74,74,87.47,70.1,0,53,0,0,6.9,5.8,120,1018,9,82,0,0,0,30,"Rain, Partially cloudy",rain,fcst,East
New York,New York,2023-09-11T04:00:00Z,74,74,87.47,70.1,0,53,0,0,6.9,4.7,120,1017,9,82,0,0,0,30,"Rain, Partially cloudy",rain,fcst,East
New York,New York,2023-09-11T05:00:00Z,72.9,72.9,90.7,70.1,0,53,0,0,5.8,4.7,120,1017,10.1,81,0,0,0,30,"Rain, Partially cloudy",rain,fcst,East
New York,New York,2023-09-11T06:00:00Z,72.9,72.9,90.7,70.1,0.091,39,0,0,5.8,4.7,120,1017,10.1,81,0,0,0,30,Partially cloudy,partly-cloudy-night,fcst,East
New York,New York,2023-09-11T07:00:00Z,72.9,72.9,90.7,70.1,0,39,0,0,5.8,3.4,90,1017,10.1,80,0,0,0,30,Partially cloudy,partly-cloudy-night,fcst,East
New York,New York,2023-09-11T08:00:00Z,72.1,72.1,93.5,70.1,0.039,39,0,0,5.8,3.4,40,1017,10.1,80,0,0,0,10,Partially cloudy,partly-cloudy-night,fcst,East
New York,New York,2023-09-11T09:00:00Z,72.1,72.1,93.5,70.1,0.13,39,0,0,5.8,3.4,10,1017,10.1,80,0,0,0,10,Partially cloudy,partly-cloudy-night,fcst,East
New York,New York,2023-09-11T10:00:00Z,72.1,72.1,93.5,70.1,0,39,0,0,6.9,5.8,80,1017,9,81,0,0,0,10,Partially cloudy,partly-cloudy-night,fcst,East
New York,New York,2023-09-11T11:00:00Z,72.1,72.1,93.5,70.1,0,39,0,0,6.9,5.8,60,1017,9,77,12,0,0,10,Partially cloudy,partly-cloudy-day,fcst,East
New York,New York,2023-09-11T12:00:00Z,72.9,72.9,90.7,70.1,0.079,30,0,0,6.9,4.7,90,1018,10.1,74,89,0.3,1,10,Partially cloudy,partly-cloudy-day,fcst,East
New York,New York,2023-09-11T13:00:00Z,74,74,87.47,70.1,0.012,30,0,0,6.9,3.4,160,1017,10.1,71,235,0.8,2,30,Partially cloudy,partly-cloudy-day,fcst,East
New York,New York,2023-09-11T14:00:00Z,74.9,74.9,84.87,70.1,0.02,30,0,0,6.9,2.2,200,1017,10.1,69,315,1.1,3,10,Partially cloudy,partly-cloudy-day,fcst,East
New York,New York,2023-09-11T15:00:00Z,76,76,81.87,70.1,0.051,30,0,0,8.1,3.4,200,1017,10.1,66,440,1.6,4,30,Partially cloudy,partly-cloudy-day,fcst,East
New York,New York,2023-09-11T16:00:00Z,76.9,76.9,79.46,70.1,0.012,30,0,0,9.2,5.8,190,1017,10.1,64,472,1.7,5,30,Partially cloudy,partly-cloudy-day,fcst,East
New York,New York,2023-09-11T17:00:00Z,78,78,76.67,70.1,0,30,0,0,10.3,8.1,190,1017,10.1,62,505,1.8,5,30,Partially cloudy,partly-cloudy-day,fcst,East
New York,New York,2023-09-11T18:00:00Z,79.1,79.1,74,70.1,0.071,33,0,0,10.3,8.1,180,1017,10.1,60,455,1.6,5,30,Partially cloudy,partly-cloudy-day,fcst,East
New York,New York,2023-09-11T19:00:00Z,79.1,79.1,74,70.1,0,33,0,0,11.4,8.1,180,1016,10.1,58,528,1.9,5,30,Partially cloudy,partly-cloudy-day,fcst,East
New York,New York,2023-09-11T20:00:00Z,79.1,79.1,74,70.1,0,33,0,0,11.4,8.1,180,1016,10.1,58,452,1.6,5,30,Partially cloudy,partly-cloudy-day,fcst,East
New York,New York,2023-09-11T21:00:00Z,78,78,76.67,70.1,0,33,0,0,11.4,8.1,180,1016,10.1,58,350,1.3,4,30,Partially cloudy,partly-cloudy-day,fcst,East
New York,New York,2023-09-11T22:00:00Z,76.9,76.9,79.46,70.1,0.071,33,0,0,11.4,8.1,180,1016,10.1,59,201,0.7,2,30,Partially cloudy,partly-cloudy-day,fcst,East
New York,New York,2023-09-11T23:00:00Z,76,76,81.87,70.1,0,33,0,0,10.3,6.9,180,1016,10.1,59,97,0.3,1,30,Partially cloudy,partly-cloudy-day,fcst,East
New York,New York,2023-09-12T00:00:00Z,74.9,74.9,84.87,70.1,0.118,14,0,0,10.3,6.9,190,1017,10.1,59,79,0.3,0,30,Partially cloudy,partly-cloudy-night,fcst,East
New York,New York,2023-09-12T01:00:00Z,74,74,87.47,70.1,0,14,0,0,9.2,6.9,200,1017,10.1,58,0,0,0,30,Partially cloudy,partly-cloudy-night,fcst,East
New York,New York,2023-09-12T02:00:00Z,74,74,84.3,69,0,14,0,0,9.2,5.8,200,1017,10.1,55,0,0,0,30,Partially cloudy,partly-cloudy-night,fcst,East
New York,New York,2023-09-12T03:00:00Z,74,74,84.3,69,0,14,0,0,8.1,5.8,210,1017,10.1,53,0,0,0,30,Partially cloudy,partly-cloudy-night,fcst,East
New York,New York,2023-09-12T04:00:00Z,74,74,84.3,69,0,14,0,0,8.1,5.8,230,1017,10.1,50,0,0,0,30,Partially cloudy,partly-cloudy-night,fcst,East
New York,New York,2023-09-12T05:00:00Z,72.9,72.9,87.41,69,0,14,0,0,8.1,5.8,240,1016,10.1,49,0,0,0,30,Partially cloudy,partly-cloudy-night,fcst,East
New York,New York,2023-09-12T06:00:00Z,72.9,72.9,87.41,69,0,5,0,0,8.1,5.8,250,1016,10.1,51,0,0,0,10,Partially cloudy,partly-cloudy-night,fcst,East
New York,New York,2023-09-12T07:00:00Z,72.6,72.6,88.48,69,0,5,0,0,8.1,5.8,266.7,1016,9.8,54.3,0,0,0,10,Partially cloudy,partly-cloudy-night,fcst,East
New York,New York,2023-09-12T08:00:00Z,72.4,72.4,89.02,69,0,5,0,0,8.1,5.8,283.3,1016,9.4,57.7,0,0,0,10,Partially cloudy,partly-cloudy-night,fcst,East
New York,New York,2023-09-12T09:00:00Z,72.1,72.1,90.11,69,0,5,0,0,8.1,5.8,300,1017,9.1,61,0,0,0,10,Partially cloudy,partly-cloudy-night,fcst,East
New York,New York,2023-09-12T10:00:00Z,71.7,71.7,90.1,68.6,0,15,0,0,8.1,5.8,206.7,1017,9.4,61.7,41,0.1,0,5,Partially cloudy,partly-cloudy-night,fcst,East
New York,New York,2023-09-12T11:00:00Z,71.3,71.3,90.08,68.3,0,15,0,0,8.1,5.8,113.3,1017,9.8,62.3,81,0.3,1,10,Partially cloudy,partly-cloudy-day,fcst,East
New York,New York,2023-09-12T12:00:00Z,71,71,90.07,67.9,0,15,0,0,8.1,5.8,20,1017,10.1,63,122,0.4,1,10,Partially cloudy,partly-cloudy-day,fcst,East
New York,New York,2023-09-12T13:00:00Z,72.9,72.9,85.28,68.3,0,15,0,0,7.6,5.8,43.3,1017,10.1,57.7,209,0.8,2,10,Partially cloudy,partly-cloudy-day,fcst,East
New York,New York,2023-09-12T14:00:00Z,74.9,74.9,80.79,68.6,0,15,0,0,7.4,5.8,66.7,1017,10.1,52.3,295,1.1,3,10,Partially cloudy,partly-cloudy-day,fcst,East
New York,New York,2023-09-12T15:00:00Z,76.9,76.9,76.58,69,0,15,0,0,6.9,5.8,90,1017,10.1,47,382,1.4,4,10,Partially cloudy,partly-cloudy-day,fcst,East
New York,New York,2023-09-12T16:00:00Z,78.3,78.3,72.13,68.6,0,21,0,0,8.1,6.3,113.3,1017,10.1,44.7,415,1.5,4,10,Partially cloudy,partly-cloudy-day,fcst,East
New York,New York,2023-09-12T17:00:00Z,79.6,79.6,68.35,68.3,0,21,0,0,9.2,6.5,136.7,1016,10.1,42.3,447,1.6,4,10,Partially cloudy,partly-cloudy-day,fcst,East
New York,New York,2023-09-12T18:00:00Z,81.1,83.8,64.41,67.9,0,21,0,0,10.3,6.9,160,1017,10.1,40,480,1.7,5,10,Partially cloudy,partly-cloudy-day,fcst,East
New York,New York,2023-09-12T19:00:00Z,80.3,82.9,65.94,67.9,0,21,0,0,11.4,7.6,160,1016,10.1,42,470,1.7,5,10,Partially cloudy,partly-cloudy-day,fcst,East
New York,New York,2023-09-12T20:00:00Z,79.8,79.8,67.12,67.9,0,21,0,0,12.8,8.5,160,1016,10.1,44,461,1.7,5,10,Partially cloudy,partly-cloudy-day,fcst,East
New York,New York,2023-09-12T21:00:00Z,79.1,79.1,68.72,67.9,0,21,0,0,13.9,9.2,160,1016,10.1,46,451,1.6,5,10,Partially cloudy,partly-cloudy-day,fcst,East
New York,New York,2023-09-12T22:00:00Z,77.6,77.6,72.95,68.3,0,32,0,0,13.9,9.2,156.7,1016,10.1,51.7,357,1.3,4,10,Partially cloudy,partly-cloudy-day,fcst,East
New York,New York,2023-09-12T23:00:00Z,76.4,76.4,77.01,68.6,0,32,0,0,13.9,9.2,153.3,1016,10.1,57.3,263,0.9,3,10,Partially cloudy,partly-cloudy-day,fcst,East
New York,New York,2023-09-13T00:00:00Z,74.9,74.9,81.8,69,0,32,0,0,13.9,9.2,150,1015,10.1,63,169,0.6,0,10,Partially cloudy,partly-cloudy-night,fcst,East
New York,New York,2023-09-13T01:00:00Z,75.3,75.3,79.34,68.4,0,26,0,0,11,7.4,173.3,1015,10.1,61,113,0.4,0,10,Partially cloudy,partly-cloudy-night,fcst,East
New York,New York,2023-09-13T02:00:00Z,74.7,74.7,80.28,68.3,0,26,0,0,10.5,6.9,176.7,1015,10.1,69,56,0.2,0,10,Partially cloudy,partly-cloudy-night,fcst,East
New York,New York,2023-09-13T03:00:00Z,74.4,74.4,81.26,68.3,0,26,0,0,9.8,6.3,180,1015,10.1,77,0,0,0,10,Partially cloudy,partly-cloudy-night,fcst,East
Los Angeles,California,2023-09-05T07:00:00Z,65.6,65.6,86.56,61.4,0,0,0,0,6.9,0.9,305,1011.4,9.9,14.3,0,0,0,10,Clear,clear-night,obs,West
Los Angeles,California,2023-09-05T08:00:00Z,65.4,65.4,86.55,61.3,0,0,0,0,6.9,0.7,317,1011.1,9.9,8,0,0,0,10,Clear,clear-night,obs,West
Los Angeles,California,2023-09-05T09:00:00Z,66.3,66.3,86.79,62.3,0,0,0,0,6.9,0,0,1011.2,9.9,25.4,0,0,0,10,Partially cloudy,partly-cloudy-night,obs,West
Los Angeles,California,2023-09-05T10:00:00Z,65.4,65.4,86.55,61.3,0,0,0,0,6.9,0,0,1011.3,9.9,75.5,0,0,0,10,Partially cloudy,partly-cloudy-night,obs,West
Los Angeles,California,2023-09-05T11:00:00Z,65.4,65.4,86.55,61.3,0,0,0,0,6.9,0,0,1011,9.9,81.2,0,0,0,10,Partially cloudy,partly-cloudy-night,obs,West
Los Angeles,California,2023-09-05T12:00:00Z,65.4,65.4,86.55,61.3,0,0,0,0,6.9,3.3,232,1010.9,9.9,72.7,0,0,0,10,Partially cloudy,partly-cloudy-night,obs,West
Los Angeles,California,2023-09-05T13:00:00Z,65.4,65.4,86.55,61.3,0,0,0,0,6.9,0.7,338,1011.3,9.9,90.7,0,0,0,10,Overcast,cloudy,obs,West
Los Angeles,California,2023-09-05T14:00:00Z,66.2,66.2,84.5,61.4,0,0,0,0,6.9,0,0,1011.8,9.9,86,53,0.2,1,10,Partially cloudy,partly-cloudy-day,obs,West
Los Angeles,California,2023-09-05T15:00:00Z,67,67,82.33,61.5,0,0,0,0,6.9,0,0,1012.3,9.6,89,232,0.8,2,10,Partially cloudy,partly-cloudy-day,obs,West
Los Angeles,California,2023-09-05T16:00:00Z,68.6,68.6,77.61,61.3,0,0,0,0,6.9,0,0,1012.5,9.7,89.9,425,1.5,4,10,Partially cloudy,partly-cloudy-day,obs,West
Los Angeles,California,2023-09-05T17:00:00Z,69.4,69.4,74.07,60.7,0,0,0,0,6.9,7,199,1013,9.7,98.3,386,1.4,4,10,Overcast,cloudy,obs,West
Los Angeles,California,2023-09-05T18:00:00Z,68.6,68.6,77.61,61.3,0,0,0,0,11.4,8.3,214,1013.5,9.7,100,183,0.7,2,10,Overcast,cloudy,obs,West
Los Angeles,California,2023-09-05T19:00:00Z,69.5,69.5,75.25,61.3,0,0,0,0,11.4,7.2,227,1013.4,9.7,100,382,1.4,4,10,Overcast,cloudy,obs,West
Los Angeles,California,2023-09-05T20:00:00Z,69.5,69.5,75.07,61.3,0,0,0,0,11.4,8.4,228,1013.3,9.7,100,380,1.4,4,10,Overcast,cloudy,obs,West
Los Angeles,California,2023-09-05T21:00:00Z,70.4,70.4,72.78,61.2,0,0,0,0,11.4,7.1,236,1013.1,9.7,100,452,1.6,5,10,Overcast,cloudy,obs,West
Los Angeles,California,2023-09-05T22:00:00Z,70.4,70.4,70.85,60.5,0,0,0,0,11.4,8.3,235,1012.8,9.9,100,513,1.8,5,10,Overcast,cloudy,obs,West
Los Angeles,California,2023-09-05T23:00:00Z,71.4,71.4,68.53,60.5,0,0,0,0,11.4,7.3,227,1012.2,9.9,59.9,597,2.1,6,10,Partially cloudy,partly-cloudy-day,obs,West
Los Angeles,California,2023-09-06T00:00:00Z,71.5,71.5,68.32,60.5,0,0,0,0,11.4,7.2,227,1012,9.9,4.3,404,1.5,4,10,Clear,clear-day,obs,West
Los Angeles,California,2023-09-06T01:00:00Z,70.3,70.3,71.19,60.5,0,0,0,0,11.4,8.8,235,1012.3,9.9,4.3,208,0.7,2,10,Clear,clear-day,obs,West
Los Angeles,California,2023-09-06T02:00:00Z,68.6,68.6,75.34,60.5,0,0,0,0,11.4,6.4,255,1012.5,9.9,21.4,15,0.1,0,10,Partially cloudy,partly-cloudy-day,obs,West
Los Angeles,California,2023-09-06T03:00:00Z,68.5,68.5,75.81,60.5,0,0,0,0,6.9,4.1,238,1012.8,9.9,100,0,0,0,10,Overcast,cloudy,obs,West
Los Angeles,California,2023-09-06T04:00:00Z,68.4,68.4,77.88,61.2,0,0,0,0,6.9,4.3,243,1013.4,9.9,100,0,0,0,10,Overcast,cloudy,obs,West
Los Angeles,California,2023-09-06T05:00:00Z,68.4,68.4,75.99,60.5,0,0,0,0,6.9,5,240,1013.6,9.9,100,0,0,0,10,Overcast,cloudy,obs,West
Los Angeles,California,2023-09-06T06:00:00Z,68.4,68.4,78.09,61.3,0,0,0,0,4.7,3.7,245,1013.5,9.9,98.3,0,0,0,10,Overcast,cloudy,obs,West
Los Angeles,California,2023-09-06T07:00:00Z,67.4,67.4,81.22,61.4,0,0,0,0,4.7,3.6,256,1013.6,9.9,89.4,0,0,0,10,Partially cloudy,partly-cloudy-night,obs,West
Los Angeles,California,2023-09-06T08:00:00Z,67.5,67.5,78.59,60.6,0,0,0,0,4.7,1.2,336,1013.5,9.9,98.3,0,0,0,10,Overcast,cloudy,obs,West
Los Angeles,California,2023-09-06T09:00:00Z,67.4,67.4,78.62,60.5,0,0,0,0,2.2,1,341,1013.5,9.9,98.3,0,0,0,10,Overcast,cloudy,obs,West
Los Angeles,California,2023-09-06T10:00:00Z,67.5,67.5,75.91,59.6,0,0,0,0,2.2,3.7,296,1013.3,9.9,100,0,0,0,10,Overcast,cloudy,obs,West
Los Angeles,California,2023-09-06T11:00:00Z,68.4,68.4,73.2,59.5,0,0,0,0,2.2,0.7,347,1013.3,9.9,100,0,0,0,10,Overcast,cloudy,obs,West
Los Angeles,California,2023-09-06T12:00:00Z,68.6,68.6,72.21,59.3,0,0,0,0,5.8,0.5,0,1013.2,9.9,100,0,0,0,10,Overcast,cloudy,obs,West
Los Angeles,California,2023-09-06T13:00:00Z,69.5,69.5,68.14,58.5,0,0,0,0,5.8,0.8,294,1013.4,9.9,100,0,0,0,10,Overcast,cloudy,obs,West
Los Angeles,California,2023-09-06T14:00:00Z,69.2,69.2,68.94,58.6,0,0,0,0,5.8,4.7,218,1014.2,9.7,100,8,0,0,10,Overcast,cloudy,obs,West
Los Angeles,California,2023-09-06T15:00:00Z,69.5,69.5,70.93,59.6,0,0,0,0,6.9,4.9,199,1014.7,9.7,100,52,0.2,1,10,Overcast,cloudy,obs,West
Los Angeles,California,2023-09-06T16:00:00Z,69.5,69.5,72.67,60.4,0,0,0,0,6.9,3.7,202,1014.8,9.7,100,171,0.6,2,10,Overcast,cloudy,obs,West
Los Angeles,California,2023-09-06T17:00:00Z,70.5,70.5,72.27,61.2,0,0,0,0,6.9,6.1,202,1015,9.7,98.3,339,1.2,3,10,Overcast,cloudy,obs,West
Los Angeles,California,2023-09-06T18:00:00Z,72.3,72.3,68.08,61.2,0,0,0,0,9.2,4,230,1014.9,9.7,89.9,278,1,3,10,Partially cloudy,partly-cloudy-day,obs,West
Los Angeles,California,2023-09-06T19:00:00Z,74.9,74.9,60.53,60.4,0,0,0,0,9.2,8.6,213,1014.4,9.9,14.5,893,3.2,9,10,Clear,clear-day,obs,West
Los Angeles,California,2023-09-06T20:00:00Z,74.8,74.8,59.02,59.6,0,0,0,0,9.2,10.2,229,1014.3,9.9,4.3,892,3.2,9,10,Clear,clear-day,obs,West
Los Angeles,California,2023-09-06T21:00:00Z,75.3,75.3,59.78,60.4,0,0,0,0,19.7,10,223,1013.9,9.9,0,859,3.1,9,10,Clear,clear-day,obs,West
Los Angeles,California,2023-09-06T22:00:00Z,74.5,74.5,60.31,59.8,0,0,0,0,17.2,11.8,235,1013.4,9.9,4.3,766,2.8,8,10,Clear,clear-day,obs,West
Los Angeles,California,2023-09-06T23:00:00Z,75.1,75.1,56.78,58.7,0,0,0,0,17.2,11.7,244,1012.9,9.9,4.3,612,2.2,6,10,Clear,clear-day,obs,West
Los Angeles,California,2023-09-07T00:00:00Z,74.3,74.3,57.45,58.3,0,0,0,0,20.8,11.1,245,1012.7,9.9,4.3,418,1.5,4,10,Clear,clear-day,obs,West
Los Angeles,California,2023-09-07T01:00:00Z,72.4,72.4,61.43,58.4,0,0,0,0,15,11.2,238,1012.5,9.9,4.3,216,0.8,2,10,Clear,clear-day,obs,West
Los Angeles,California,2023-09-07T02:00:00Z,70.3,70.3,70.63,60.3,0,0,0,0,15,7.8,231,1012.5,9.9,4.3,33,0.1,0,10,Clear,clear-day,obs,West
Los Angeles,California,2023-09-07T03:00:00Z,69.3,69.3,73.68,60.5,0,0,0,0,11.4,10.5,223,1012.8,9.9,0,0,0,0,10,Clear,clear-night,obs,West
Los Angeles,California,2023-09-07T04:00:00Z,68.2,68.2,80.5,62,0,0,0,0,11.4,5.8,204,1013.5,9.9,0,0,0,0,10,Clear,clear-night,obs,West
Los Angeles,California,2023-09-07T05:00:00Z,66.5,66.5,82.6,61.1,0,0,0,0,11.4,1.9,315,1013.6,9.9,0,0,0,0,10,Clear,clear-night,obs,West
Los Angeles,California,2023-09-07T06:00:00Z,65.7,65.7,83.4,60.5,0,0,0,0,5.8,1.4,312,1013.7,9.9,0,0,0,0,10,Clear,clear-night,obs,West
Los Angeles,California,2023-09-07T07:00:00Z,64.9,64.9,88,61.3,0,0,0,0,5.8,3.5,73,1013.6,9.9,0,0,0,0,10,Clear,clear-night,obs,West
Los Angeles,California,2023-09-07T08:00:00Z,65.6,65.6,83.83,60.6,0,0,0,0,5.8,3.3,59,1013.7,9.9,0,0,0,0,10,Clear,clear-night,obs,West
Los Angeles,California,2023-09-07T09:00:00Z,64.9,64.9,85.79,60.5,0,0,0,0,4.7,0.6,336,1013.7,9.9,0,0,0,0,10,Clear,clear-night,obs,West
Los Angeles,California,2023-09-07T10:00:00Z,64.8,64.8,82.96,59.5,0,0,0,0,4.7,2.5,7,1013.5,9.9,0,0,0,0,10,Clear,clear-night,obs,West
